"customer_id","demographic_slice","country_reg","ad_exp","est_income","hold_bal","pref_cust_prob","imp_cscore","RiskScore","imp_crediteval","axio_score","card_offer"
"854278","AX03efs","W","N",5812.82488968808,0,0.349656736983744,509,638.332836191463,22.8262916175103,0.197630445343122,FALSE
"744691","AX03efs","E","N",75534.4635347907,20.496101669422,0.184955804941666,552,577.203168015479,24.4907380131899,0.107312135032648,FALSE
"181489","AX03efs","E","N",32772.7262874753,17.9005080472435,0.175378210550607,669,648.536529787565,25.0327394208727,0.378508941273966,FALSE
"851558","AX03efs","E","Y",83836.9767783554,20.4691599188926,0.352486872715319,669,644.755388480283,25.3688984134376,0.63277169388568,FALSE
"805053","AX03efs","E","N",89625.9414291799,19.2680514357729,0.181255896897714,506,682.794633207736,23.3851825867998,0.685472925419274,FALSE
"201901","AX03efs","E","Y",70490.7178053208,20.5267596018397,0.4041204871219,621,688.9152040166,25.2619565448571,0.86206956878768,FALSE
"60011","AX03efs","E","Y",69976.6416903091,14.7945544170214,0.108178581269886,679,732.337373789252,27.0229844912518,0.201119886804954,FALSE
"450915","AX03efs","E","Y",84430.1120585921,11.4476764931547,0.795438484721792,502,572.677664228275,23.2992903120344,0.534801514027169,TRUE
"105861","AX03efs","E","N",51284.1880826943,14.9466706030541,0.500361643174102,629,628.302266112334,26.0771871083677,0.174702775251082,FALSE
"405141","AX03efs","W","N",75827.8762149586,5,0.277536015446465,522,426.008292770801,23.7679597445774,0.00364728410048827,FALSE
"552174","AX03efs","E","N",2925.04087765299,20.8540336522212,0.450873851813681,549,660.081239701239,22.7543495625997,0.0382584683797069,FALSE
"87209","AX03efs","W","Y",56054.4342066859,11,0.403798068049963,678,654.508301748308,25.0485741581446,0.350493066265683,FALSE
"976442","AX03efs","E","Y",9438.90130396418,18.4302292481933,0.272164886096363,680,747.262893532322,25.5780112369775,0.146701851055816,FALSE
"551176","AX03efs","W","Y",55318.4384779842,3,0.0687736874400501,525,583.737098774153,23.5414242439134,0.608938819404835,FALSE
"233029","AX03efs","E","N",104651.700403696,21.6676350325519,0.0776497801726353,658,634.718308169284,26.3043438146963,0.584927634136401,FALSE
"906578","AX03efs","E","Y",47995.2062457411,11.5033797790867,0.564348266342384,638,568.256309124004,25.7932175254098,0.142116511840976,FALSE
"779313","AX03efs","E","N",14032.7109468481,24.0659412157294,0.573916145112968,661,798.239197973162,25.2393179476661,0.130679056877271,FALSE
"28430","AX03efs","W","Y",68017.5642974907,5,0.243742596328983,625,469.867529359244,25.8755263903487,0.789572468378387,FALSE
"371799","AX03efs","W","Y",3845.92112879184,5,0.0860625591089544,650,662.815495229209,25.0984056262719,0.714463768198097,FALSE
"403765","AX03efs","E","Y",50063.1671753127,20.2199384750283,0.0520058010315293,514,654.536822935617,21.6825144546026,0.378852432620865,FALSE
"603527","AX03efs","E","Y",67238.1825790171,24.7851423626005,0.613141943667816,686,649.507023086202,25.2997695158511,0.349239735918849,TRUE
"383459","AX03efs","E","N",9416.02710053061,24.5484554030952,0.341151754487622,699,755.613661453209,25.4388240473415,0.460728778417854,FALSE
"430230","AX03efs","W","N",114639.860562441,10,0.336163771309829,553,622.915349348028,24.3481996590435,0.862275290683652,FALSE
"457069","AX03efs","W","Y",47440.8828382286,11,0.806152503538556,662,648.46635886662,24.9022682558487,0.310505848749304,TRUE
"539151","AX03efs","E","Y",38465.7215516766,22.4494963066845,0.333020832336168,615,704.180708612738,23.800360119299,0.0936081255698653,FALSE
"489047","AX03efs","W","Y",20303.7827490297,7,0.564312968865841,541,757.066773594309,22.2713746823049,0.0309542387404194,FALSE
"631175","AX03efs","E","Y",20826.5103203441,32.0043695113964,0.209461469475676,595,628.981081562858,25.3806048062231,0.968128904735151,FALSE
"758776","AX03efs","W","Y",40746.0676835947,8,0.778870459159154,567,675.887289455309,24.7422950954256,0.819202342690696,FALSE
"252352","AX03efs","W","N",66210.6768487662,1,0.0775243697530144,550,713.342945157777,22.9766515489245,0.20552818527898,FALSE
"489896","AX03efs","W","Y",64164.8540953361,9,0.199598400676956,643,776.400477547526,26.1726716331613,0.252172812398758,FALSE
"722755","AX03efs","W","N",13862.0285390377,7,0.176692805017223,594,592.806886988758,23.9526601583193,0.70231272226691,FALSE
"951133","AX03efs","E","N",29521.031778302,21.0409332383482,0.550261746351873,561,667.155775498343,23.8095788672181,0.0787538180004323,FALSE
"636118","AX03efs","W","N",5424.46165838614,3,0.916403859387197,624,693.474196041562,24.771600761725,0.317772619524815,FALSE
"383568","AX03efs","W","Y",76803.2823967397,6,0.431372333303107,508,806.140669344133,21.5450459944848,0.0701756471918113,FALSE
"316501","AX03efs","W","Y",21505.8712105079,6,0.337822055837874,571,573.871137818408,24.8453774385233,0.794872647552599,FALSE
"780239","AX03efs","W","N",58346.8253232765,9,0.463991484030014,693,597.123241091711,25.5048847106816,0.0604743053974619,FALSE
"12753","AX03efs","E","Y",35303.7065769277,16.319219290061,0.292596581607978,517,732.281399267009,23.7049455667635,0.159594742635462,FALSE
"878298","AX03efs","W","N",68166.0974582151,5,0.350186839179719,615,800.517087416373,24.1037256253199,0.359070247895974,FALSE
"869484","AX03efs","E","Y",17652.27464406,13.7648453660679,0.24029084525905,507,784.801003318762,23.4325493905709,0.694236228506024,FALSE
"231190","AX03efs","E","N",79061.9196779855,16.7042652531265,0.0825004885902943,681,800.888039584018,25.3682713505355,0.820351278060482,FALSE
"433615","AX03efs","W","N",18047.164930502,1,0.174336393076712,627,619.973595331686,25.6227865231924,0.955828114771551,FALSE
"652991","AX03efs","W","Y",37178.0316229376,8,0.124035464210759,558,643.595822099889,23.2537241628651,0.441056138151987,FALSE
"121288","AX03efs","E","N",45738.0118867292,25.0158626145075,0.120368565196259,583,637.792688742561,24.473764417337,0.68283427182467,FALSE
"345317","AX03efs","E","N",17496.6632652022,22.7873766699455,0.0468542869696522,637,828.820350841135,26.1291051655838,0.721277598891964,FALSE
"767516","AX03efs","W","N",64135.7155407914,2,0.43270367487133,611,757.151497345623,23.7319711793704,0.0762721878055806,FALSE
"590775","AX03efs","W","Y",53398.3125910518,4,0.396093291876411,546,613.128891123199,23.1509564143163,0.0635836901965109,FALSE
"7896","AX03efs","E","Y",17061.063095492,26.5345850361552,0.163379635915633,540,709.425161584023,22.4095426158528,0.273436278927489,FALSE
"929229","AX03efs","E","N",7032.67595092174,22.2856336015069,0.163319495776719,559,729.953011979919,24.6425945981763,0.922115107095647,FALSE
"339431","AX03efs","W","Y",30688.1633376317,1,0.319887076193464,602,579.575485971903,25.4641906378336,0.419023688348457,FALSE
"541162","AX03efs","E","N",71693.6147662122,20.9554727105313,0.100254883672585,620,723.939629673722,25.6198908330544,0.900655550753209,FALSE
"689022","AX03efs","E","Y",54438.9090619321,15.6329434274195,0.0443146610538202,665,663.761631572671,25.4997480749853,0.641023455397956,FALSE
"53647","AX03efs","W","N",5008.36810650714,17,0.181775501314601,606,757.56397298716,23.6397395109313,0.406862158340353,FALSE
"92116","AX03efs","W","Y",87671.6433820841,3,0.225953629122554,626,602.171360280834,24.0200919373744,0.0878835931295425,FALSE
"446977","AX03efs","W","N",6840.4352760735,6,0.200908444386172,564,599.122836859762,22.8142058841622,0.0601986295569208,FALSE
"577464","AX03efs","E","Y",39471.7036686431,20.0887270715576,0.500889701310938,670,763.445801765276,25.2912171685446,0.291725055262718,FALSE
"990279","AX03efs","E","N",34135.8124516864,19.7534465616311,0.129874172717247,637,623.821670756107,26.1270895404836,0.72303929357475,FALSE
"591161","AX03efs","W","N",24570.0239417987,0,0.483354623985546,530,515.69787321262,23.4134964355689,0.55945094475467,FALSE
"456008","AX03efs","E","N",83405.8055414149,14.2285474124322,0.450689896388462,658,655.165091964871,24.6766247802448,0.0842626945448982,FALSE
"348054","AX03efs","W","N",28445.4622479337,4,0.0397670200149057,578,615.668680520852,24.1355348987869,0.524186387651646,FALSE
"243173","AX03efs","E","N",44861.7520032351,26.556718572367,0.084850231852356,678,709.647764546805,25.2257559084409,0.499499616312691,FALSE
"176725","AX03efs","E","N",75661.190204969,15.4740508417251,0.132210970899496,623,618.601849234249,25.3984021510385,0.447650180369598,FALSE
"268636","AX03efs","E","N",75090.784156787,18.2892169472889,0.261907411248028,500,654.012399753558,21.3643158539905,0.00544272992842046,FALSE
"296090","AX03efs","W","Y",91847.5933450965,6,0.678340357929508,670,820.831893094703,26.0023462454059,0.737668355279646,TRUE
"639724","AX03efs","E","Y",81667.3625566232,18.2942927947598,0.121627186326858,580,655.31441885325,23.1127564503068,0.183691906680379,FALSE
"808900","AX03efs","W","Y",3739.91989857575,2,0.509719999498457,676,476.184990769069,26.9640794043234,0.0960873564768577,FALSE
"1980","AX03efs","E","Y",28827.4481569458,14.3945769557104,0.540795779432006,689,790.662633144576,26.6738829345963,0.516928190691762,FALSE
"112959","AX03efs","E","N",83577.0215437034,22.0930017152637,0.171329467188121,532,639.991370639335,23.1299976849437,0.985379772425267,FALSE
"362934","AX03efs","E","Y",63007.5825877198,21.1993913905272,0.132058295235102,586,839.542101587112,24.8737469581045,0.384203753476284,FALSE
"709204","AX03efs","W","N",38957.5641388865,1,0.229971850463859,606,675.762550406377,25.5414643935469,0.642161556662462,FALSE
"112587","AX03efs","W","N",27577.2570023725,8,0.0995154475610823,670,648.602638387028,25.0478699389335,0.448448701792895,FALSE
"821541","AX03efs","E","N",59729.2952841504,20.7493766468944,0.153497389029955,634,628.33496531707,26.1765321170201,0.199371608024592,FALSE
"818051","AX03efs","W","N",69538.6363321577,7,0.263577553658333,506,794.37404101109,22.4783604180992,0.230226660546703,FALSE
"853960","AX03efs","E","N",2708.67334038977,21.1630032848085,0.521509491225987,669,549.689643155706,24.8752725020553,0.549396169641416,FALSE
"38059","AX03efs","E","N",44643.6189315581,17.2713569450237,0.293557838840638,544,746.215249652594,22.940156027466,0.11499734298313,FALSE
"696912","AX03efs","E","Y",6428.97875164186,14.6127844415439,0.359765483728095,676,523.905804865785,26.9868914052423,0.847476873785681,FALSE
"725627","AX03efs","W","Y",7413.22133503603,9,0.372255628159023,630,409.695177788775,25.0704608848523,0.556164701507628,FALSE
"803886","AX03efs","E","N",73815.4511510886,14.8039510073172,0.124743318813245,505,622.563327830495,23.2798357685114,0.40624709645806,FALSE
"174291","AX03efs","W","Y",22169.1729247884,8,0.166542363200013,649,592.975642593013,25.0376089887101,0.959106121942379,FALSE
"902203","AX03efs","E","Y",60955.3698807471,24.1777116233703,0.112453694194412,624,713.809496210013,24.5559557981105,0.706083092084149,FALSE
"769297","AX03efs","E","N",8913.14618636564,26.1678662422134,0.272022155578891,509,788.862090899511,23.174059578467,0.781491433661953,FALSE
"508843","AX03efs","E","Y",25292.7429543168,27.8115124005381,0.0384065022131993,608,642.584325658698,24.4070487399644,0.428562772475047,FALSE
"534942","AX03efs","W","Y",45128.7124158884,4,0.259729709534116,669,600.646233449227,24.880750944945,0.497671851194894,FALSE
"523677","AX03efs","W","N",21151.4359071656,8,0.451370920808882,653,683.916894079637,26.3740147179931,0.864649594235043,FALSE
"45143","AX03efs","E","N",46092.8632803261,18.4303212902668,0.227054265689787,686,680.919634751893,27.1624170456363,0.868907703221546,FALSE
"425194","AX03efs","W","N",7369.2508011956,1,0.163018072930543,574,545.941891837969,23.134020370575,0.904186761459453,FALSE
"320203","AX03efs","W","Y",42129.012248937,10,0.34624745958632,616,633.942805596714,25.5412550495291,0.905652882981742,FALSE
"133636","AX03efs","E","N",31946.7489138004,26.1009585226879,0.131864489202966,521,716.598116742575,22.7293542823118,0.443525542977464,FALSE
"655232","AX03efs","E","N",39562.273034398,16.83819520824,0.25043105871132,567,652.672257995911,22.8147581620406,0.528303903603113,FALSE
"149759","AX03efs","E","N",52245.919146419,21.8866692255756,0.182615786142629,657,640.130945445252,25.6797486638529,0.0647435052126392,FALSE
"745032","AX03efs","E","Y",50833.1189404573,23.8643816768816,0.322554602237748,687,777.472711145159,27.0947160425846,0.316501289337335,FALSE
"668285","AX03efs","W","Y",2315.77795499687,7,0.0495335056299245,618,697.164681642225,24.2445670542732,0.0839610696601112,FALSE
"638991","AX03efs","W","Y",57498.922185572,10,0.345083369139824,550,633.331477735529,24.2238436650326,0.196608513493553,FALSE
"295332","AX03efs","E","Y",33289.6568767816,19.3295662237681,0.0794022429328714,634,872.097477317731,25.3004113830682,0.0465926430277845,FALSE
"906818","AX03efs","E","Y",13223.5304394964,15.8669586196596,0.129235572442606,570,664.329156220776,23.6541503320354,0.194837050883487,FALSE
"53169","AX03efs","W","N",48357.0981795339,6,0.0948370258103479,676,605.533250158962,25.0878651725007,0.375265662477726,FALSE
"208327","AX03efs","E","N",34602.048155299,12.6233550630586,0.390435086921203,607,763.609970112592,24.060485488553,0.456492557041921,FALSE
"98174","AX03efs","E","N",83537.4512113982,16.9911298973353,0.364428532541037,600,635.596188132125,25.0625307765091,0.441323174321924,FALSE
"488756","AX03efs","E","N",70376.9450192398,24.4720995045104,0.536817356182042,633,698.335052191703,24.4376882367884,0.199318904389602,TRUE
"971186","AX03efs","W","N",35535.7393684151,6,0.700207768012771,684,690.088901941735,26.35692885454,0.0420943756906871,FALSE
"840895","AX03efs","E","Y",58801.4225839171,24.8090863960615,0.552905223695649,557,731.264907890062,24.5923156488342,0.148050436979651,FALSE
"306674","AX03efs","W","N",65545.8129561179,5,0.469204605693725,539,749.29373432411,22.519188588417,0.168557666775597,FALSE
"802977","AX03efs","E","N",82057.0932382957,16.7008018011018,0.505193894183223,507,654.121868940908,21.5215179120033,0.0596145432441356,FALSE
"212413","AX03efs","E","Y",32860.9563320992,18.3100123434668,0.218722657001178,678,560.93530257691,25.7108259225411,0.89359883934605,FALSE
"774488","AX03efs","E","N",56133.2282804466,18.0549534124769,0.0138904019305661,675,659.432153324993,25.2476233011778,0.279668895091454,FALSE
"978292","AX03efs","W","Y",56277.8034386854,5,1.01323016449679,516,634.384780965602,23.3991336885545,0.239002560975592,TRUE
"698325","AX03efs","E","N",72769.4542060298,24.7227126735153,0.348548197267821,688,533.038893810592,26.804727420124,0.0176352939021932,FALSE
"34887","AX03efs","W","N",13645.2844683543,5,0.625620327505213,613,952.779307540516,24.2025307663757,0.664552144388609,FALSE
"448940","AX03efs","W","Y",67842.2818907658,9,0.123709609219765,558,623.475372993723,24.490107142183,0.318925576964286,FALSE
"236246","AX03efs","W","N",56632.2868918982,2,0.66257725472179,637,802.010772673947,24.4243891917957,0.00469492727248871,FALSE
"534848","AX03efs","E","N",25101.6382821946,25.0318462929025,0.205078193791906,685,590.344860682907,26.0420920259809,0.206989401711936,FALSE
